OID,TRAFCODE,TRAFAUTH,ROADNAME,ROADNUMBER,YEARMONTH,Shape_Length
-1,10101,נתיבי ישראל, ,5785,202207,1350.943891059888529
-1,10101,נתיבי ישראל, ,5792,202207,686.450636721942715
-1,10101,נתיבי ישראל, ,5791,202207,98.863835365405194
-1,10101,נתיבי ישראל, ,3153,202207,1179.938912641232037
-1,10101,נתיבי ישראל, ,3161,202207,138.601850534254481
-1,10101,נתיבי ישראל, ,4658,202207,286.205189454636752
-1,10101,נתיבי ישראל, ,4288,202207,156.261838111445030
-1,10101,נתיבי ישראל, ,4287,202207,152.477700634524922
-1,10101,נתיבי ישראל, ,4434,202207,180.153458018072882
-1,10101,נתיבי ישראל, ,5565,202207,532.407107869093579
-1,10101,נתיבי ישראל, ,5545,202207,2131.397056734005218
-1,10101,נתיבי ישראל, ,4309,202207,331.908801304125745
-1,10101,נתיבי ישראל, ,3687,202207,621.525096961996269
-1,10101,נתיבי ישראל, ,5047,202207,270.096888201113813
-1,10101,נתיבי ישראל, ,4653,202207,1240.615294103419728
-1,10101,נתיבי ישראל, ,4467,202207,3253.386382309529381
-1,10101,נתיבי ישראל, ,5740,202207,1437.239606035390125
-1,10101,נתיבי ישראל, ,5060,202207,1621.664872363133554
-1,10101,נתיבי ישראל, ,5085,202207,293.613204727117250
-1,10101,נתיבי ישראל, ,4495,202207,287.728339178543308
-1,10101,נתיבי ישראל, ,5087,202207,485.942949616014857
-1,10101,נתיבי ישראל, ,4656,202207,212.800124593372544
-1,10101,נתיבי ישראל, ,4497,202207,214.962989889133041
-1,10101,נתיבי ישראל, ,5089,202207,1346.272825050212532
-1,10101,נתיבי ישראל, ,4499,202207,1719.954959896194396
-1,10101,נתיבי ישראל, ,4572,202207,2664.725342312623525
-1,10101,נתיבי ישראל, ,6117,202207,3153.178139377137995
-1,10101,נתיבי ישראל, ,4436,202207,1069.320852516064633
-1,10101,נתיבי ישראל, ,4436,202207,2182.763251241598482
-1,10101,נתיבי ישראל, ,4490,202207,908.479171885828578
-1,10101,נתיבי ישראל, ,3515,202207,1497.447899176509964
-1,10101,נתיבי ישראל, ,3698,202207,4519.427569629624486
-1,10101,נתיבי ישראל, ,3698,202207,859.117801120986996
-1,10101,נתיבי ישראל, ,3698,202207,64.059912958419261
-1,10101,נתיבי ישראל, ,3546,202207,3791.977242612638747
-1,10101,נתיבי ישראל, ,3263,202207,634.096888224663530
-1,10101,נתיבי ישראל, ,3263,202207,294.814660535553458
-1,10101,נתיבי ישראל, ,4192,202207,1908.712121439538123
-1,10101,נתיבי ישראל, ,5574,202207,5308.378818315012722
-1,10101,נתיבי ישראל, ,5741,202207,1745.121440717882933
-1,10101,נתיבי ישראל, ,4375,202207,2508.299287148329768
-1,10101,נתיבי ישראל, ,4372,202207,1037.413995179136236
-1,10101,נתיבי ישראל, ,3265,202207,386.693540650855368
-1,10101,נתיבי ישראל, ,3561,202207,1083.345755869220511
-1,10101,נתיבי ישראל, ,3178,202207,612.104757265847866
-1,10101,נתיבי ישראל, ,4655,202207,58.344659533879380
-1,10101,נתיבי ישראל, ,3157,202207,2524.456048070826455
-1,10101,נתיבי ישראל, ,6117,202207,710.607747289725239
-1,10101,נתיבי ישראל, ,4490,202207,636.052084840842440
-1,10101,נתיבי ישראל, ,463,202207,457.164233512775752
-1,10101,נתיבי ישראל, ,466,202207,3934.249595423152641
-1,10101,נתיבי ישראל, ,57,202207,1087.898477829689000
-1,10101,נתיבי ישראל, ,436,202207,1248.001613068976212
-1,10101,נתיבי ישראל, ,3518,202207,717.518229865913099
-1,10101,נתיבי ישראל, ,505,202207,4560.639014058833709
-1,10101,נתיבי ישראל, ,4772,202207,272.551209615707990
-1,10101,נתיבי ישראל, ,325,202207,2004.309753478139100
-1,10101,נתיבי ישראל, ,3265,202207,924.075219917304821
-1,10101,נתיבי ישראל, ,5050,202207,530.800827032473535
-1,10101,נתיבי ישראל, ,5571,202207,357.262841518303730
-1,10101,נתיבי ישראל, ,4712,202207,1093.876081272877173
-1,10101,נתיבי ישראל, ,4570,202207,961.484937081613566
-1,10101,נתיבי ישראל,ST06,,202207,134.317005868169304
-1,10101,נתיבי ישראל, ,5520,202207,428.951984522248381
-1,10101,נתיבי ישראל, ,5044,202207,839.285458401104620
-1,10101,נתיבי ישראל, ,3169,202207,1991.301527706762954
-1,10101,נתיבי ישראל, ,4305,202207,1147.453671735296894
-1,10101,נתיבי ישראל, ,3170,202207,326.092310437462686
-1,10101,נתיבי ישראל, ,5046,202207,213.570587023982625
-1,10101,נתיבי ישראל, ,5544,202207,1168.427133886340926
-1,10101,נתיבי ישראל, ,3258,202207,499.260410909730865
-1,10101,נתיבי ישראל, ,3259,202207,190.611966279725635
-1,10101,נתיבי ישראל, ,5043,202207,2029.734870399666306
-1,10101,נתיבי ישראל, ,6541,202207,166.733574943905666
-1,10101,נתיבי ישראל, ,3690,202207,113.183659327518612
-1,10101,נתיבי ישראל, ,5525,202207,65.004443322925837
-1,10101,נתיבי ישראל, ,5543,202207,212.270583887344486
-1,10101,נתיבי ישראל, ,5499,202207,694.267457857239606
-1,10101,נתיבי ישראל, ,5083,202207,73.013345118360490
-1,10101,נתיבי ישראל, ,5782,202207,401.998369294720419
-1,10101,נתיבי ישראל, ,4633,202207,123.835908428063831
-1,10101,נתיבי ישראל, ,3689,202207,435.321520769335393
-1,10101,נתיבי ישראל, ,3689,202207,96.980579311817536
-1,10101,נתיבי ישראל, ,5539,202207,134.706299561353489
-1,10101,נתיבי ישראל, ,5500,202207,164.277803577107250
-1,10101,נתיבי ישראל, ,4581,202207,68.660653886941873
-1,10101,נתיבי ישראל, ,5045,202207,1053.332261932124993
-1,10101,נתיבי ישראל, ,5851,202207,876.640137988630386
-1,10101,נתיבי ישראל, ,5851,202207,7390.350005946756937
-1,10101,נתיבי ישראל, ,5579,202207,780.313618374972179
-1,10101,נתיבי ישראל, ,5532,202207,1578.719051623110772
-1,10101,נתיבי ישראל, ,5534,202207,232.124852383524740
-1,10101,נתיבי ישראל, ,5581,202207,373.796457597810900
-1,10101,נתיבי ישראל, ,5449,202207,1032.543663581309374
-1,10101,נתיבי ישראל, ,3501,202207,819.935206163759403
-1,10101,נתיבי ישראל, ,3773,202207,683.834817319127865
-1,10101,נתיבי ישראל, ,3683,202207,218.114107996418625
-1,10101,נתיבי ישראל, ,3678,202207,1849.094667595905548
-1,10101,נתיבי ישראל, ,3680,202207,471.749105337268304
-1,10101,נתיבי ישראל, ,3154,202207,296.416935713241628
-1,10101,נתיבי ישראל, ,3156,202207,712.510207212217779
-1,10101,נתיבי ישראל, ,3162,202207,1737.496502933641523
-1,10101,נתיבי ישראל, ,4657,202207,527.369192413383189
-1,10101,נתיבי ישראל, ,4509,202207,542.333762634849222
-1,10101,נתיבי ישראל, ,3261,202207,576.102979291550696
-1,10101,נתיבי ישראל, ,4665,202207,673.361775231382694
-1,10101,נתיבי ישראל, ,5564,202207,456.458887670008721
-1,10101,נתיבי ישראל, ,4351,202207,1297.396731388789249
-1,10101,נתיבי ישראל, ,4289,202207,442.645880947990065
-1,10101,נתיבי ישראל, ,5567,202207,320.224308054549908
-1,10101,נתיבי ישראל, ,4472,202207,306.340924427177072
-1,10101,נתיבי ישראל, ,5554,202207,99.832649593275704
-1,10101,נתיבי ישראל, ,4781,202207,335.045085507048555
-1,10101,נתיבי ישראל, ,5550,202207,837.769827300925499
-1,10101,נתיבי ישראל, ,5551,202207,972.663304156230538
-1,10101,נתיבי ישראל, ,5552,202207,4040.859770287805532
-1,10101,נתיבי ישראל, ,4661,202207,375.747172071346711
-1,10101,נתיבי ישראל, ,4659,202207,60.545704943288477
-1,10101,נתיבי ישראל, ,5748,202207,2211.139832658998330
-1,10101,נתיבי ישראל, ,5540,202207,1141.490120355403860
-1,10101,נתיבי ישראל, ,5546,202207,405.232881291732781
-1,10101,נתיבי ישראל, ,4768,202207,530.772820022595397
-1,10101,נתיבי ישראל, ,5067,202207,344.852016429456796
-1,10101,נתיבי ישראל, ,5547,202207,400.033095284741250
-1,10101,נתיבי ישראל, ,5049,202207,671.930795444887963
-1,10101,נתיבי ישראל, ,4767,202207,622.853936684183509
-1,10101,נתיבי ישראל, ,4284,202207,60.858538293605065
-1,10101,נתיבי ישראל, ,4300,202207,2316.885625197407080
-1,10101,נתיבי ישראל, ,4283,202207,1399.301357316665644
-1,10101,נתיבי ישראל, ,4503,202207,429.786938216123417
-1,10101,נתיבי ישראל, ,4439,202207,506.957051451705411
-1,10101,נתיבי ישראל, ,4178,202207,1118.586151399647633
-1,10101,נתיבי ישראל, ,4496,202207,230.675554950770618
-1,10101,נתיבי ישראל, ,4668,202207,257.061224757545688
-1,10101,נתיבי ישראל, ,3768,202207,679.671846788953985
-1,10101,נתיבי ישראל, ,4293,202207,303.621329585927242
-1,10101,נתיבי ישראל, ,4487,202207,409.273229860446520
-1,10101,נתיבי ישראל, ,3141,202207,409.505474074452025
-1,10101,נתיבי ישראל, ,5090,202207,502.858384047008599
-1,10101,נתיבי ישראל, ,3760,202207,182.889647122888050
-1,10101,נתיבי ישראל, ,3759,202207,659.353829842080017
-1,10101,נתיבי ישראל, ,3753,202207,2576.587479810327295
-1,10101,נתיבי ישראל, ,3497,202207,1243.123281023532400
-1,10101,נתיבי ישראל, ,3498,202207,345.246512510676837
-1,10101,נתיבי ישראל, ,3499,202207,408.729639680577918
-1,10101,נתיבי ישראל, ,5568,202207,963.702037797041726
-1,10101,נתיבי ישראל, ,3504,202207,377.059699511356825
-1,10101,נתיבי ישראל, ,3570,202207,507.758348360814750
-1,10101,נתיבי ישראל, ,3571,202207,2264.344654307043129
-1,10101,נתיבי ישראל, ,3572,202207,1610.667841842080179
-1,10101,נתיבי ישראל, ,3573,202207,673.181412062042341
-1,10101,נתיבי ישראל, ,3574,202207,1854.318038726658415
-1,10101,נתיבי ישראל, ,3575,202207,566.895259425973109
-1,10101,נתיבי ישראל, ,3576,202207,1940.044731618026617
-1,10101,נתיבי ישראל, ,5076,202207,3431.316931124251369
-1,10101,נתיבי ישראל, ,3503,202207,257.970300857992470
-1,10101,נתיבי ישראל, ,4291,202207,186.938514141094458
-1,10101,נתיבי ישראל, ,5521,202207,1031.267224778857098
-1,10101,נתיבי ישראל, ,4292,202207,281.125728101318373
-1,10101,נתיבי ישראל, ,5874,202207,806.473131014633850
-1,10101,נתיבי ישראל, ,4494,202207,663.317090313506583
-1,10101,נתיבי ישראל, ,4352,202207,5460.306369864779299
-1,10101,נתיבי ישראל, ,4297,202207,309.413241571956007
-1,10101,נתיבי ישראל, ,3763,202207,497.194123697318219
-1,10101,נתיבי ישראל, ,5555,202207,76.366026135836435
-1,10101,נתיבי ישראל, ,3577,202207,301.780395937892933
-1,10101,נתיבי ישראל, ,3578,202207,429.415952162742599
-1,10101,נתיבי ישראל, ,3774,202207,609.084774081703358
-1,10101,נתיבי ישראל, ,3256,202207,707.244577946801087
-1,10101,נתיבי ישראל, ,5556,202207,117.825776880023710
-1,10101,נתיבי ישראל, ,4635,202207,430.493773989653505
-1,10101,נתיבי ישראל, ,5566,202207,671.429889454317163
-1,10101,נתיבי ישראל, ,4179,202207,556.397282123059881
-1,10101,נתיבי ישראל, ,3579,202207,397.872998384522418
-1,10101,נתיבי ישראל, ,3163,202207,1214.574441470691454
-1,10101,נתיבי ישראל, ,5536,202207,1730.577859335337052
-1,10101,נתיבי ישראל, ,5578,202207,392.402115502626202
-1,10101,נתיבי ישראל, ,5873,202207,1308.366250226224338
-1,10101,נתיבי ישראל, ,5876,202207,625.174515573246367
-1,10101,נתיבי ישראל, ,5875,202207,710.657886042443124
-1,10101,נתיבי ישראל, ,5529,202207,1232.681676502780874
-1,10101,נתיבי ישראל, ,5518,202305,800.043172673182539
-1,10101,נתיבי ישראל, ,5446,202207,882.953991342967356
-1,10101,נתיבי ישראל, ,5448,202207,753.733070018258786
-1,10101,נתיבי ישראל, ,5523,202207,473.390356674561417
-1,10101,נתיבי ישראל, ,5524,202207,669.955765797698746
-1,10101,נתיבי ישראל, ,5063,202207,854.273938349575019
-1,10101,נתיבי ישראל, ,5064,202207,436.448506403181170
-1,10101,נתיבי ישראל, ,5065,202207,699.950844898426112
-1,10101,נתיבי ישראל, ,3142,202207,321.834877216134601
-1,10101,נתיבי ישראל, ,3143,202207,402.529871085345860
-1,10101,נתיבי ישראל, ,5580,202207,208.565016101559507
-1,10101,נתיבי ישראל, ,5061,202207,436.397182368304925
-1,10101,נתיבי ישראל, ,4307,202207,827.309481826731144
-1,10101,נתיבי ישראל, ,3509,202207,1577.732787436468470
-1,10101,נתיבי ישראל, ,3761,202207,1077.041930097650948
-1,10101,נתיבי ישראל, ,3757,202207,759.337701594581290
-1,10101,נתיבי ישראל, ,3685,202207,492.229906028846926
-1,10101,נתיבי ישראל, ,3675,202207,1141.255861567980901
-1,10101,נתיבי ישראל, ,3155,202207,420.652144960566091
-1,10101,נתיבי ישראל, ,3164,202207,577.605798225307808
-1,10101,נתיבי ישראל, ,3764,202207,1179.973983493694959
-1,10101,נתיבי ישראל, ,3765,202207,1424.065585727275220
-1,10101,נתיבי ישראל, ,3769,202207,1314.119820160193058
-1,10101,נתיבי ישראל, ,4489,202207,1605.974214145901669
-1,10101,נתיבי ישראל, ,4470,202207,755.106558771081041
-1,10101,נתיבי ישראל, ,4290,202207,184.908228552115304
-1,10101,נתיבי ישראל, ,4353,202207,1868.982972200059749
-1,10101,נתיבי ישראל, ,4355,202207,1139.258385360059719
-1,10101,נתיבי ישראל, ,5561,202207,639.413455068360918
-1,10101,נתיבי ישראל, ,5557,202207,605.781938307722612
-1,10101,נתיבי ישראל, ,4636,202207,747.972459932321385
-1,10101,נתיבי ישראל, ,5558,202207,988.707818059335295
-1,10101,נתיבי ישראל, ,5749,202207,1636.609091201646606
-1,10101,נתיבי ישראל, ,4782,202207,704.954322637013661
-1,10101,נתיבי ישראל, ,4783,202207,409.068047361167373
-1,10101,נתיבי ישראל, ,4769,202207,1474.527518533076318
-1,10101,נתיבי ישראל, ,5091,202207,344.298212631539741
-1,10101,נתיבי ישראל, ,5092,202207,1017.580284061228326
-1,10101,נתיבי ישראל, ,4780,202207,55.679352493734584
-1,10101,נתיבי ישראל, ,5049,202207,228.841141573690919
-1,10101,נתיבי ישראל, ,5077,202207,691.075009877023490
-1,10101,נתיבי ישראל, ,5042,202207,1776.761933383412497
-1,10101,נתיבי ישראל, ,5041,202207,676.778532461593159
-1,10101,נתיבי ישראל, ,4766,202207,263.866675634064791
-1,10101,נתיבי ישראל, ,5562,202207,1200.586317072215934
-1,10101,נתיבי ישראל, ,4285,202207,303.108578771545353
-1,10101,נתיבי ישראל, ,4504,202207,400.999436134172925
-1,10101,נתיבי ישראל, ,4298,202207,202.053115060530331
-1,10101,נתיבי ישראל, ,4177,202207,102.742815836126837
-1,10101,נתיבי ישראל, ,4310,202207,358.768209869081034
-1,10101,נתיבי ישראל, ,4368,202207,560.939411377470833
-1,10101,נתיבי ישראל, ,4368,202207,245.562599202596402
-1,10101,נתיבי ישראל, ,4669,202207,1192.697309536089051
-1,10101,נתיבי ישראל, ,4306,202207,3288.995347075406698
-1,10101,נתיבי ישראל, ,4357,202207,1835.521913508494890
-1,10101,נתיבי ישראל, ,4299,202207,994.002887289820478
-1,10101,נתיבי ישראל, ,4294,202207,224.667777157963485
-1,10101,נתיבי ישראל, ,4295,202207,202.667702111531042
-1,10101,נתיבי ישראל, ,4296,202207,185.446213554702751
-1,10101,נתיבי ישראל, ,4666,202207,219.876205928776585
-1,10101,נתיבי ישראל, ,3144,202207,111.632123791989699
-1,10101,נתיבי ישראל, ,3145,202207,158.074066367851430
-1,10101,נתיבי ישראל, ,3166,202207,578.067736910511712
-1,10101,נתיבי ישראל, ,5541,202207,914.783747367719116
-1,10101,נתיבי ישראל, ,5542,202207,597.084695492753212
-1,10101,נתיבי ישראל, ,3762,202207,437.250195617840745
-1,10101,נתיבי ישראל, ,4508,202207,433.634556068645509
-1,10101,נתיבי ישראל, ,5569,202207,242.390853101965888
-1,10101,נתיבי ישראל, ,5553,202207,971.159762395738085
